,XMLNZEUR,GNOEUR,NANOEUR,SCEUR,LSKEUR,MKREUR,GHSTEUR,PERPEUR,LRCEUR,MOVREUR,SDNEUR
1630806974.241138,93.551000,259.440000,5.740224,0.020070,3.545615,2985.90000,1.582900,16.11800,0.424700,114.000100,4.85500
1630807005.5887094,93.551000,259.440000,5.740224,0.020070,3.545615,2985.90000,1.582900,16.11800,0.424700,114.000100,4.85500
1630807036.9526994,93.551000,259.440000,5.740224,0.020090,3.545615,2985.90000,1.582900,16.11800,0.424700,114.000100,4.85600
1630807068.364682,93.551000,259.440000,5.740224,0.020170,3.545615,2985.90000,1.582900,16.11800,0.424700,114.000100,4.85600
1630807099.7218945,93.551000,259.440000,5.740224,0.020270,3.545615,2985.90000,1.582900,16.11800,0.424700,114.000100,4.89900
1630807131.1096487,93.551000,259.440000,5.740224,0.020180,3.545615,2985.90000,1.582900,16.11800,0.424700,114.000100,4.89900
1630807162.4846869,93.551000,259.440000,5.740224,0.020180,3.545615,2985.90000,1.582900,16.11800,0.424700,114.000100,4.90500
1630807193.8926833,93.551000,259.440000,5.740224,0.020140,3.545615,2985.90000,1.582900,16.11800,0.424700,114.000100,4.90500
1630807225.3086839,93.551000,259.440000,5.740224,0.020140,3.545615,2985.90000,1.582900,16.11800,0.424700,114.000100,4.90500
1630807256.7713053,93.551000,259.440000,5.740224,0.020140,3.580220,2985.90000,1.582900,16.11800,0.424700,115.753500,4.90500
1630807288.142747,93.551000,259.440000,5.740224,0.020150,3.580220,2985.90000,1.582900,16.11800,0.424700,115.753500,4.90500
1630807319.6766918,93.551000,259.440000,5.740224,0.020170,3.580220,2985.90000,1.582900,16.11800,0.424700,115.753500,4.85500
1630807351.0831172,93.551000,259.440000,5.740224,0.020170,3.580220,2985.90000,1.582900,16.11800,0.424700,115.753500,4.92000
1630807382.516685,93.551000,259.440000,5.740224,0.020170,3.580220,2985.90000,1.582900,16.11800,0.424700,115.753500,4.92000
1630807413.9966877,93.551000,259.440000,5.740224,0.020170,3.580220,2985.90000,1.582900,16.11800,0.424700,115.753500,4.92000
1630807445.3631532,93.551000,259.440000,5.740224,0.020170,3.580220,2985.90000,1.582900,16.11800,0.424700,115.756300,4.92000
1630807476.7886996,93.551000,259.440000,5.740224,0.020170,3.580220,2985.90000,1.582900,16.11800,0.424700,115.756300,4.92000
1630807508.140044,93.551000,259.440000,5.740224,0.020200,3.580220,2985.90000,1.582900,16.11800,0.424700,114.000100,4.92000
1630807539.544688,93.551000,259.440000,5.740224,0.020200,3.580220,2985.90000,1.582900,16.11800,0.424700,114.000100,4.92000
1630807570.920692,93.551000,259.440000,5.740224,0.020250,3.580220,2985.90000,1.582900,16.11800,0.424700,114.000100,4.92000
1630807602.2813044,93.551000,259.440000,5.740224,0.020330,3.580220,2985.90000,1.582900,16.11800,0.424700,114.000100,4.90000
1630807633.6605666,93.551000,259.440000,5.740224,0.020300,3.580220,2985.90000,1.582900,16.11800,0.424700,114.000100,4.90000
1630807665.0086923,93.551000,259.440000,5.740224,0.020300,3.580220,2985.90000,1.582900,16.11800,0.424700,114.000100,4.90000
1630807696.7207098,93.551000,259.440000,5.740224,0.020390,3.580220,2985.90000,1.582900,16.11800,0.424700,114.000100,4.90000
1630807728.1211603,93.551000,259.440000,5.740224,0.020390,3.598000,2985.90000,1.582900,16.11800,0.424700,114.000100,4.94800
1630807759.4966917,93.551000,259.440000,5.740224,0.020390,3.598000,2985.90000,1.582900,16.11800,0.424700,114.000100,4.94800
1630807790.8759537,93.551000,259.440000,5.740224,0.020390,3.598000,2985.90000,1.582900,16.11800,0.424700,114.000100,4.99700
1630807822.2558217,93.551000,259.440000,5.740224,0.020390,3.585596,2985.90000,1.582900,16.11800,0.424700,114.000100,4.99700
1630807853.6016936,93.551000,259.440000,5.740224,0.020460,3.585596,2985.90000,1.582900,16.11800,0.424700,114.000100,5.00300
1630807884.9606822,93.551000,259.440000,5.740224,0.020500,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,5.00300
1630807916.3381414,93.551000,259.440000,5.740224,0.020490,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.92000
1630807947.7206998,93.758000,259.440000,5.740224,0.020490,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.92000
1630807979.0887103,93.758000,259.440000,5.740224,0.020490,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,5.02800
1630808010.5206914,93.758000,259.440000,5.740224,0.020490,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,5.02800
1630808042.219627,93.758000,259.440000,5.740224,0.020490,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.94900
1630808073.5607169,93.758000,259.440000,5.740224,0.020500,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.94200
1630808105.2926846,93.758000,259.440000,5.740224,0.020630,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.94200
1630808136.6381328,93.758000,259.440000,5.740224,0.020610,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.92000
1630808168.0046992,93.758000,259.440000,5.740224,0.020580,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.92000
1630808199.3466134,93.758000,259.440000,5.740224,0.020530,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.92000
1630808230.7381358,93.758000,258.640000,5.740224,0.020530,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.92000
1630808262.0886974,93.758000,258.640000,5.740224,0.020520,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.92000
1630808293.42853,93.758000,258.640000,5.740224,0.020420,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.92000
1630808324.7926967,93.758000,258.640000,5.740224,0.020420,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.91800
1630808356.140689,93.758000,258.640000,5.740224,0.020430,3.585596,2985.90000,1.582900,16.11800,0.425900,114.000100,4.91800
1630808387.544692,93.758000,258.640000,5.740224,0.020440,3.585596,2985.90000,1.582900,16.14200,0.425900,114.000100,4.91800
1630808418.9086804,93.596000,258.640000,5.740224,0.020350,3.585596,2985.90000,1.582900,16.14200,0.425900,114.000100,4.84000
1630808450.2450993,93.596000,258.640000,5.740224,0.020370,3.585596,2985.90000,1.582900,16.14200,0.425900,114.000100,4.78200
1630808481.667829,93.596000,258.640000,5.740224,0.020370,3.585596,2985.90000,1.582900,16.14200,0.425900,114.000100,4.75000
1630808513.3606813,93.596000,258.640000,5.740224,0.020270,3.585596,2985.90000,1.582900,16.14200,0.425900,114.000100,4.73100
1630808544.7086976,93.596000,258.640000,5.740224,0.020300,3.585596,2985.90000,1.582900,16.14200,0.425900,114.000100,4.70100
1630808576.0646868,93.596000,258.640000,5.740224,0.020300,3.585596,2985.90000,1.582900,16.13200,0.425900,114.000100,4.70000
1630808607.412695,93.596000,258.640000,5.740224,0.020300,3.585596,2985.90000,1.582900,16.13200,0.425900,114.000100,4.70000
1630808638.7886913,93.596000,258.640000,5.740224,0.020300,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.76100
1630808670.18868,93.596000,258.640000,5.740224,0.020360,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.76100
1630808701.588681,93.596000,258.640000,5.740224,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.70000
1630808733.0966895,93.596000,258.640000,5.740224,0.020270,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.70000
1630808764.4566855,93.596000,258.640000,5.740224,0.020340,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.70000
1630808795.8006904,93.596000,258.640000,5.740224,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.70000
1630808827.1597302,93.596000,258.640000,5.740224,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.74800
1630808858.5192237,93.596000,258.980000,5.740224,0.020340,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.74800
1630808889.897488,94.066000,258.980000,5.733754,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.74800
1630808921.300699,94.066000,258.980000,5.733754,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.74800
1630808952.6566894,94.066000,258.980000,5.733754,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.74800
1630808983.976704,94.066000,258.980000,5.740827,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.74800
1630809015.352034,94.066000,258.980000,5.740827,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.82400
1630809046.71269,94.066000,258.980000,5.740827,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,115.756400,4.82400
1630809078.1047158,94.066000,258.980000,5.757397,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,116.779200,4.82400
1630809109.5246823,94.066000,258.980000,5.757397,0.020320,3.585596,2985.90000,1.582900,16.13200,0.425900,116.779200,4.82400
1630809140.8769882,94.066000,258.980000,5.757397,0.020340,3.585596,2985.90000,1.582900,16.13200,0.425900,116.779200,4.82400
1630809172.2126873,94.066000,258.980000,5.757397,0.020340,3.585596,2985.90000,1.582900,16.13200,0.425900,116.779200,4.83000
1630809203.5698328,94.066000,258.980000,5.757397,0.020340,3.585596,2985.90000,1.582900,16.13200,0.425900,116.779200,4.83000
1630809235.3381326,94.066000,258.980000,5.757397,0.020340,3.585596,2985.90000,1.582900,16.13200,0.425900,116.779200,4.83000
1630809266.712327,94.066000,258.980000,5.757397,0.020340,3.585596,2985.90000,1.582900,16.13200,0.425900,116.779200,4.83000
1630809298.1157827,94.066000,258.980000,5.757397,0.020340,3.585596,2985.90000,1.582900,16.13200,0.425900,116.779200,4.83000
1630809329.4981422,94.066000,258.980000,5.762050,0.020340,3.585596,2985.90000,1.582900,16.08600,0.425900,116.779200,4.83000
1630809360.888688,94.066000,258.980000,5.762050,0.020370,3.585596,2985.90000,1.582900,16.08600,0.425900,116.779200,4.83000
1630809392.2692072,94.066000,258.980000,5.762050,0.020370,3.585596,2985.90000,1.582900,16.08600,0.425900,116.779200,4.75000
1630809423.609718,94.066000,258.980000,5.762050,0.020370,3.585596,2985.90000,1.582900,16.08600,0.425900,116.779200,4.73000
1630809455.0087254,94.066000,258.980000,5.762050,0.020370,3.585596,2985.90000,1.582900,16.08600,0.425900,116.779200,4.72000
1630809486.3381317,94.066000,258.980000,5.762050,0.020370,3.585596,2985.90000,1.582900,16.08600,0.425900,116.779200,4.61000
1630809517.7609217,94.066000,258.980000,5.762050,0.020390,3.585596,2985.90000,1.582900,16.08600,0.425900,116.779200,4.65600
1630809549.09272,94.066000,258.980000,5.762050,0.020450,3.585596,2985.90000,1.582900,16.08600,0.425900,116.779200,4.59000
1630809580.5013468,94.066000,258.980000,5.762050,0.020470,3.585596,2985.90000,1.582900,16.08600,0.425900,116.779200,4.59100
1630809612.2087586,94.066000,258.980000,5.762050,0.020460,3.585596,2985.90000,1.582900,16.08600,0.425900,114.743600,4.59000
1630809643.956401,94.066000,258.980000,5.762050,0.020460,3.585596,2985.90000,1.582900,16.08600,0.425900,116.176100,4.65000
1630809675.3046978,94.066000,258.980000,5.762050,0.020440,3.585596,2985.90000,1.582900,16.08600,0.425900,116.176100,4.65000
1630809706.703886,94.066000,258.980000,5.762050,0.020440,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630809738.0499613,94.066000,258.980000,5.762050,0.020440,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630809769.400683,94.066000,258.980000,5.762050,0.020540,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630809800.8381393,94.066000,258.980000,5.762050,0.020510,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630809832.218543,94.066000,258.980000,5.762050,0.020510,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630809863.6491027,94.066000,258.980000,5.753349,0.020590,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630809894.9846961,94.066000,258.980000,5.753349,0.020620,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630809926.38935,94.066000,258.980000,5.753349,0.020640,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630809957.7766936,94.066000,258.980000,5.753349,0.020640,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630809989.1422107,94.066000,258.980000,5.757788,0.020720,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.69900
1630810020.5087168,94.066000,258.980000,5.757788,0.020800,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.69900
1630810051.8983274,94.066000,258.980000,5.757788,0.020800,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630810083.2527187,94.066000,258.980000,5.757788,0.020810,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630810114.619339,94.066000,258.980000,5.757788,0.020870,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.70000
1630810145.9867547,94.066000,258.980000,5.757788,0.020870,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.72000
1630810177.3360865,94.066000,258.980000,5.757788,0.020750,3.585596,2985.90000,1.582900,16.08600,0.426700,116.176100,4.72000
1630810209.0647042,94.066000,258.980000,5.757788,0.020710,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.72000
1630810240.4285586,94.066000,258.980000,5.757788,0.020600,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.69000
1630810271.800039,94.066000,258.980000,5.757788,0.020570,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.69000
1630810303.1518698,94.066000,258.980000,5.757788,0.020680,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.69000
1630810334.504695,94.066000,258.980000,5.757788,0.020750,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.69000
1630810365.9006865,94.066000,258.980000,5.757788,0.020710,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.69000
1630810397.2486863,94.066000,258.980000,5.757788,0.020670,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.69000
1630810428.6381314,94.066000,258.980000,5.757788,0.020670,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.69000
1630810460.0785205,94.066000,258.980000,5.757788,0.020770,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.69000
1630810491.7606814,94.066000,258.980000,5.757788,0.020770,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.69000
1630810523.6734846,94.066000,258.980000,5.757788,0.020770,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.69000
1630810555.0286846,94.066000,258.980000,5.757788,0.020770,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.65000
1630810586.3841562,94.066000,261.890000,5.757788,0.020820,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.65000
1630810617.7719913,94.066000,261.890000,5.755431,0.020940,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.65000
1630810649.1028745,94.066000,261.890000,5.755431,0.020940,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.65000
1630810680.4487,94.066000,261.890000,5.755431,0.020950,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.65000
1630810711.8060691,94.066000,261.890000,5.755431,0.020960,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.65000
1630810743.138135,94.066000,261.890000,5.755431,0.020960,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.65000
1630810774.4967144,94.066000,261.890000,5.755431,0.020990,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.65000
1630810805.84664,94.066000,261.890000,5.755431,0.020840,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.74800
1630810837.2366233,94.066000,261.890000,5.764926,0.020770,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.74700
1630810869.0146718,94.066000,261.890000,5.764926,0.020780,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.74700
1630810900.3965533,94.066000,261.890000,5.764926,0.020700,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.74700
1630810931.7646832,94.066000,261.890000,5.764926,0.020740,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.74700
1630810963.1206863,94.066000,261.890000,5.764926,0.020740,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.74000
1630810994.5197852,94.066000,261.890000,5.764926,0.020660,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.74000
1630811025.907328,94.355000,261.890000,5.764926,0.020660,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.74000
1630811057.252678,94.355000,261.890000,5.764926,0.020570,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.74000
1630811088.6381254,94.355000,261.890000,5.764926,0.020520,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.74000
1630811120.0132813,94.355000,261.890000,5.764926,0.020500,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.73900
1630811151.4286814,94.355000,261.500000,5.764926,0.020530,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.88900
1630811182.816684,94.355000,261.500000,5.764926,0.020520,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.79100
1630811214.1542366,94.355000,261.500000,5.764926,0.020520,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.79100
1630811245.865007,94.355000,261.500000,5.764926,0.020520,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.79100
1630811277.328701,94.355000,261.500000,5.751324,0.020570,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.79100
1630811308.6664069,94.355000,261.500000,5.751324,0.020610,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.79100
1630811340.3686974,94.355000,261.500000,5.751324,0.020610,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.79600
1630811371.7807117,94.355000,261.500000,5.751324,0.020680,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.84300
1630811403.1381328,94.355000,261.500000,5.747202,0.020680,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.84300
1630811434.5286856,94.355000,261.500000,5.747202,0.020470,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.84300
1630811465.8791578,94.355000,258.440000,5.747202,0.020470,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.84300
1630811497.3118958,94.355000,258.440000,5.747202,0.020470,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.84300
1630811528.6606987,94.355000,258.440000,5.747202,0.020560,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.85100
1630811560.0087168,94.355000,258.440000,5.747202,0.020530,3.585596,2985.90000,1.582900,16.08600,0.426700,114.743700,4.85100
1630811591.3849761,94.355000,258.440000,5.747202,0.020530,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85100
1630811622.7381406,94.355000,258.440000,5.747202,0.020530,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85100
1630811654.1407125,94.355000,258.440000,5.747202,0.020530,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85100
1630811685.544697,94.355000,258.440000,5.747202,0.020530,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85300
1630811716.905506,94.355000,258.440000,5.747202,0.020520,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85300
1630811748.644691,94.355000,258.440000,5.747202,0.020390,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85300
1630811779.977731,94.355000,258.440000,5.747202,0.020390,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85300
1630811811.3371098,94.355000,258.440000,5.747202,0.020420,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85300
1630811842.71144,94.355000,258.440000,5.747202,0.020420,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85300
1630811874.1007013,94.355000,258.440000,5.747202,0.020430,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85300
1630811905.4886937,94.355000,258.440000,5.747202,0.020470,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.80000
1630811936.872685,94.355000,258.440000,5.747202,0.020470,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.80000
1630811968.2381322,94.355000,258.440000,5.747202,0.020470,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.80000
1630811999.5743492,94.355000,258.440000,5.747202,0.020450,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85200
1630812030.9381266,94.355000,258.440000,5.747202,0.020450,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85200
1630812062.2766922,94.355000,258.440000,5.747202,0.020570,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85200
1630812093.623041,94.355000,261.540000,5.747202,0.020600,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85200
1630812125.0006938,94.355000,261.540000,5.747202,0.020640,3.584276,2999.90000,1.582900,16.08600,0.426700,114.743700,4.85200
1630812156.3446977,94.355000,261.540000,5.747202,0.020640,3.584276,2999.90000,1.579000,16.08600,0.426700,114.743700,4.85200
1630812187.7126887,94.355000,261.540000,5.747202,0.020690,3.584276,2999.90000,1.579000,16.08600,0.426700,114.743700,4.85200
1630812219.1589463,94.355000,261.540000,5.747202,0.020690,3.584276,2999.90000,1.579000,15.95200,0.426700,114.743700,4.85200
1630812250.5381267,94.355000,261.540000,5.747202,0.020590,3.584276,2999.90000,1.579000,15.95200,0.426700,114.743700,4.85200
1630812281.900757,94.355000,261.540000,5.747202,0.020510,3.584276,2999.90000,1.579000,15.95200,0.426700,114.743700,4.85200
1630812313.26878,94.355000,261.540000,5.747202,0.020470,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812344.6126802,94.355000,261.540000,5.729133,0.020540,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812375.968694,94.355000,261.540000,5.729133,0.020540,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812407.3149638,94.355000,261.540000,5.729133,0.020430,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812439.0430481,94.355000,261.540000,5.729133,0.020430,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812470.3606904,94.355000,261.540000,5.729133,0.020470,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812501.688704,94.355000,261.540000,5.729133,0.020470,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812532.997216,94.355000,261.540000,5.729133,0.020470,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812564.3606892,94.355000,261.540000,5.729133,0.020470,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812595.6911697,94.355000,261.540000,5.729133,0.020470,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812627.1006913,94.355000,261.540000,5.729133,0.020470,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812658.4486837,94.355000,257.710000,5.729133,0.020470,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812689.8192198,94.355000,257.710000,5.729133,0.020460,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812721.5176814,94.355000,257.710000,5.729133,0.020460,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812752.896689,94.355000,257.710000,5.729133,0.020600,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812784.2727115,94.355000,257.710000,5.729133,0.020590,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812815.628379,94.355000,257.710000,5.729133,0.020550,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812847.0398722,94.355000,257.710000,5.729133,0.020610,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743700,4.85200
1630812878.391172,94.355000,257.710000,5.729133,0.020710,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743600,4.85200
1630812909.7188125,94.355000,257.710000,5.729133,0.020700,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743600,4.85200
1630812941.0926993,94.355000,257.710000,5.729133,0.020720,3.584276,2999.90000,1.579000,15.95300,0.426700,114.743600,4.85200
1630812972.5966835,94.355000,257.710000,5.729133,0.020710,3.584276,2999.90000,1.579000,15.95300,0.426700,114.220300,4.85200
1630813003.9597318,94.355000,257.710000,5.729133,0.020710,3.584276,2999.90000,1.579000,15.95300,0.426700,114.220300,4.85200
1630813035.310195,94.355000,257.710000,5.729133,0.020720,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.85200
1630813067.0606775,94.355000,257.710000,5.729133,0.020740,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.85200
1630813098.4406786,94.355000,257.710000,5.729133,0.020740,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.70000
1630813129.772699,94.355000,257.710000,5.729133,0.020740,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.70000
1630813161.1046789,94.355000,257.710000,5.729133,0.020680,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.70000
1630813192.4646742,94.355000,257.710000,5.729133,0.020680,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.70000
1630813223.8846803,94.355000,257.710000,5.729133,0.020680,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.70000
1630813255.3126838,94.355000,257.710000,5.729133,0.020680,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.80600
1630813286.6837776,94.355000,257.710000,5.729133,0.020760,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.80600
1630813318.032586,94.355000,257.710000,5.729133,0.020760,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.80600
1630813349.4910219,94.355000,257.710000,5.729133,0.020760,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.80600
1630813381.1958165,94.355000,257.710000,5.729133,0.020780,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.70000
1630813412.549637,94.355000,257.710000,5.729133,0.020780,3.584276,2999.90000,1.579000,15.95300,0.426700,114.000000,4.70000
1630813443.8913264,94.355000,257.710000,5.721842,0.020780,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.77900
1630813475.3326397,94.700000,257.710000,5.721842,0.020780,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.77900
1630813507.0966854,95.529000,257.710000,5.721842,0.020810,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.85100
1630813538.444696,96.048000,257.710000,5.721842,0.020810,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.85100
1630813569.8051672,96.048000,257.710000,5.721842,0.020810,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.85100
1630813601.1988194,96.048000,257.710000,5.721842,0.020810,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.85100
1630813632.6239986,96.048000,257.710000,5.721842,0.020810,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.74300
1630813664.3186998,95.842000,257.710000,5.721842,0.020760,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.74300
1630813695.7622247,95.396000,257.710000,5.721842,0.020760,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.74300
